property_id,city,locality,property_type,bhk,area_sqft,price,price_per_sqft,floor_no,total_floors,age_years,furnishing_status,property_status,facing,bathrooms,balconies,parking,amenities,monthly_rent,listing_date,seller_type,negotiable,is_sold
PROP04383,Hyderabad,Jubilee Hills,Apartment,2,766,7500000,9791.12,28,32,0,Unfurnished,Ready to Move,East,3,1,2,Gym|Park|Parking|Lift,20424,2022-06-17,Builder,Yes,0
PROP04384,Ahmedabad,Bopal,Apartment,2,939,9500000,10117.15,22,32,5,Furnished,Under Construction,South-East,2,2,0,CCTV|Security|Swimming Pool|Gym|Clubhouse|Park|Power Backup|Parking|Lift,37533,2022-09-25,Builder,Yes,0
PROP04385,Hyderabad,Madhapur,Apartment,2,778,7500000,9640.1,1,6,5,Furnished,Ready to Move,North-East,2,1,2,Security|Gym|Parking|Clubhouse|Power Backup|Park|CCTV,27766,2022-09-22,Builder,Yes,0
PROP04386,Jaipur,Malviya Nagar,Studio,1,319,3200000,10031.35,26,27,2,Furnished,New Launch,West,2,1,1,Power Backup|CCTV|Swimming Pool|Parking,6885,2020-01-09,Builder,Yes,0
PROP04387,Bangalore,Electronic City,Independent House,3,1662,20700000,12454.87,0,4,10,Unfurnished,New Launch,South-East,4,2,2,Gym|Parking|Security|Park|Lift|Clubhouse|CCTV,43962,2021-12-01,Owner,Yes,1
PROP04388,Bangalore,Electronic City,Apartment,2,613,9800000,15986.95,11,21,5,Furnished,New Launch,East,2,2,2,Swimming Pool|Security|CCTV|Lift|Clubhouse,33240,2019-06-29,Agent,Yes,1
PROP04389,Hyderabad,Gachibowli,Independent House,5,1829,15000000,8201.2,0,3,15,Semi-Furnished,New Launch,North-East,5,2,1,CCTV|Swimming Pool|Security|Gym|Parking,32699,2019-12-09,Agent,Yes,0
PROP04390,Pune,Hadapsar,Penthouse,3,2917,21500000,7370.59,27,27,20,Semi-Furnished,Under Construction,North-West,3,0,2,Security|Clubhouse|Swimming Pool|Lift|Park|CCTV|Parking|Gym|Power Backup,53722,2023-07-31,Owner,No,1
PROP04391,Ahmedabad,Satellite,Row House,2,1702,15400000,9048.18,0,6,5,Semi-Furnished,Under Construction,West,2,1,1,Parking|Gym|Swimming Pool|CCTV,58113,2020-12-30,Agent,No,0
PROP04392,Chennai,Anna Nagar,Villa,2,2363,19100000,8082.95,0,0,2,Unfurnished,Under Construction,North,3,2,0,Lift|Clubhouse|Swimming Pool|Parking|Security|CCTV|Gym,51963,2019-11-19,Agent,No,1
PROP04393,Pune,Baner,Independent House,3,1864,16100000,8637.34,0,0,5,Unfurnished,Under Construction,North,3,0,1,CCTV|Lift|Gym|Swimming Pool|Park|Security,57794,2020-06-17,Builder,No,0
PROP04394,Hyderabad,Madhapur,Apartment,4,793,7100000,8953.34,25,31,10,Semi-Furnished,New Launch,North-West,4,0,1,Lift|CCTV|Security|Gym|Parking,24716,2019-05-21,Agent,No,1
PROP04395,Jaipur,Tonk Road,Apartment,3,1067,9400000,8809.75,14,24,0,Unfurnished,New Launch,South,4,0,0,Clubhouse|Swimming Pool|Security|Parking|Power Backup,33235,2021-04-19,Owner,Yes,0
PROP04396,Jaipur,Tonk Road,Studio,1,300,2600000,8666.67,23,24,1,Semi-Furnished,Ready to Move,North,2,0,2,Lift|Security|Gym|Power Backup|Parking|Swimming Pool|Park,9240,2023-11-28,Owner,Yes,0
PROP04397,Mumbai,Andheri,Apartment,3,719,13000000,18080.67,22,31,5,Unfurnished,Ready to Move,North-West,3,2,1,Swimming Pool|Lift|Security|Park|CCTV|Parking|Power Backup,32730,2020-11-01,Builder,No,0
PROP04398,Pune,Hinjewadi,Penthouse,2,2607,25600000,9819.72,2,2,10,Semi-Furnished,Under Construction,West,3,0,2,Security|Parking|Gym|Clubhouse|Swimming Pool|Lift,87845,2022-01-10,Builder,Yes,0
PROP04399,Jaipur,Malviya Nagar,Villa,1,2416,15600000,6456.95,0,4,0,Unfurnished,Ready to Move,West,1,1,0,Swimming Pool|Gym|Lift,59112,2022-08-24,Agent,No,1
PROP04400,Kolkata,Salt Lake,Apartment,3,1088,8600000,7904.41,25,25,1,Unfurnished,Ready to Move,South,3,3,1,Parking|Lift|CCTV|Gym|Park|Security,20389,2020-09-07,Builder,No,1
PROP04401,Hyderabad,Madhapur,Apartment,3,997,6200000,6218.66,27,36,15,Furnished,Ready to Move,East,4,3,1,Security|Gym|Clubhouse,14438,2019-12-02,Builder,No,0
PROP04402,Mumbai,Bandra,Independent House,3,2014,42600000,21151.94,0,10,0,Semi-Furnished,Under Construction,South,4,0,1,Clubhouse|Parking|Lift|Security|Power Backup|Swimming Pool|CCTV|Gym,96233,2020-04-05,Owner,Yes,0
PROP04403,Hyderabad,Jubilee Hills,Apartment,3,724,6600000,9116.02,1,7,10,Semi-Furnished,New Launch,North-West,3,2,2,Clubhouse|Gym|Security|CCTV|Parking|Park,13702,2019-06-30,Builder,No,1
PROP04404,Pune,Kothrud,Apartment,3,969,9400000,9700.72,11,20,0,Furnished,Ready to Move,North-East,3,2,0,CCTV|Parking|Park|Clubhouse|Lift|Security|Swimming Pool,22041,2021-02-08,Owner,No,0
PROP04405,Lucknow,Mahanagar,Apartment,2,874,6700000,7665.9,6,14,0,Semi-Furnished,Ready to Move,West,3,2,2,CCTV|Gym|Park|Swimming Pool|Security|Clubhouse|Lift,24660,2019-02-25,Agent,Yes,1
PROP04406,Hyderabad,Hitech City,Independent House,5,1969,14200000,7211.78,0,3,5,Unfurnished,Ready to Move,South,5,1,1,Park|Clubhouse|CCTV|Parking,50406,2019-05-30,Builder,Yes,1
PROP04407,Jaipur,C Scheme,Villa,4,2176,19500000,8961.4,0,9,5,Furnished,Under Construction,East,4,0,0,Security|CCTV|Swimming Pool|Park|Gym|Lift,64411,2020-05-16,Owner,No,1
PROP04408,Ahmedabad,Maninagar,Villa,2,2123,14900000,7018.37,0,2,1,Unfurnished,Ready to Move,South,2,1,2,CCTV|Lift|Clubhouse|Parking|Power Backup|Park|Gym,59470,2022-12-01,Owner,Yes,1
PROP04409,Delhi,Rohini,Villa,3,2308,24300000,10528.6,0,5,10,Unfurnished,Under Construction,South,4,3,2,Swimming Pool|Gym|Security|Clubhouse|Parking,77953,2022-12-07,Builder,No,0
PROP04410,Jaipur,C Scheme,Apartment,2,1075,7600000,7069.77,17,18,5,Furnished,New Launch,North,2,1,2,Clubhouse|Swimming Pool|Power Backup|CCTV|Security|Lift|Gym|Park|Parking,20155,2021-06-30,Owner,Yes,1
PROP04411,Jaipur,Mansarovar,Villa,2,2066,13200000,6389.16,0,1,0,Furnished,Under Construction,North-East,3,1,0,Clubhouse|Gym|Power Backup|Security|Swimming Pool|Lift|Parking,40493,2023-04-05,Owner,No,1
PROP04412,Kolkata,Behala,Apartment,2,887,8100000,9131.91,13,18,0,Semi-Furnished,Ready to Move,East,2,2,2,Power Backup|Security|Gym|Clubhouse|CCTV|Parking|Swimming Pool,20597,2019-07-30,Builder,Yes,0
PROP04413,Jaipur,C Scheme,Villa,3,1988,14700000,7394.37,0,0,10,Semi-Furnished,Under Construction,North-East,3,0,0,Park|Lift|Power Backup|Parking,57096,2021-06-18,Builder,Yes,1
PROP04414,Chennai,Adyar,Villa,4,1700,14200000,8352.94,0,10,2,Furnished,New Launch,East,5,0,2,Parking|Lift|Gym|Swimming Pool|Security|Clubhouse,30857,2020-11-23,Builder,Yes,1
PROP04415,Mumbai,Powai,Apartment,4,940,17700000,18829.79,12,20,5,Semi-Furnished,New Launch,North,4,1,1,Security|Swimming Pool|Power Backup|Clubhouse|Park|CCTV|Gym|Lift,54932,2020-09-14,Agent,No,0
PROP04416,Lucknow,Hazratganj,Villa,2,2321,18000000,7755.28,0,1,5,Furnished,Ready to Move,North-East,2,2,1,Park|Clubhouse|Parking|Lift,58368,2021-05-04,Agent,No,1
PROP04417,Pune,Baner,Independent House,3,1852,24300000,13120.95,0,0,0,Furnished,Ready to Move,North,4,2,1,Park|Clubhouse,88454,2020-09-17,Agent,No,0
PROP04418,Delhi,Karol Bagh,Apartment,4,510,7600000,14901.96,3,5,15,Unfurnished,Ready to Move,South,5,0,1,Security|Gym|Power Backup,28822,2023-02-20,Owner,No,0
PROP04419,Bangalore,Koramangala,Apartment,3,829,11700000,14113.39,16,25,2,Unfurnished,Ready to Move,South-East,3,0,2,Parking|Security|Lift|CCTV|Clubhouse|Gym|Park|Power Backup|Swimming Pool,25114,2022-02-23,Owner,Yes,0
PROP04420,Chennai,Anna Nagar,Independent House,2,1356,12300000,9070.8,0,6,5,Semi-Furnished,Under Construction,South,3,1,0,Lift|Clubhouse|Parking|Power Backup|Park,44003,2022-06-27,Agent,Yes,1
PROP04421,Mumbai,Worli,Independent House,2,2073,45700000,22045.34,0,9,5,Semi-Furnished,Ready to Move,East,3,1,0,Security|Swimming Pool|Park,167652,2019-02-27,Builder,Yes,1
PROP04422,Pune,Kothrud,Independent House,3,1582,12200000,7711.76,0,5,5,Semi-Furnished,Ready to Move,North-East,4,1,2,CCTV|Power Backup,45153,2020-05-02,Owner,No,1
PROP04423,Hyderabad,Banjara Hills,Apartment,4,1151,9500000,8253.69,1,3,15,Furnished,Under Construction,North-West,4,0,2,Park|Clubhouse|Security|Gym|Parking,23514,2021-04-14,Builder,Yes,1
PROP04424,Kolkata,Park Street,Independent House,2,1989,13500000,6787.33,0,6,5,Furnished,Under Construction,North,2,0,2,Clubhouse|Park|Gym|Security|CCTV|Parking,51278,2023-02-17,Builder,No,0
PROP04425,Delhi,Gurgaon,Apartment,1,719,7900000,10987.48,0,8,15,Furnished,Under Construction,East,2,0,0,Lift|CCTV,29850,2022-11-15,Agent,No,1
PROP04426,Chennai,OMR,Apartment,3,673,8300000,12332.84,25,29,0,Semi-Furnished,New Launch,South,4,0,1,Security|Lift|Power Backup,20876,2022-09-10,Builder,No,0
PROP04427,Jaipur,Tonk Road,Independent House,3,1870,8400000,4491.98,0,1,20,Semi-Furnished,Ready to Move,West,4,0,2,Power Backup|Lift|Clubhouse|Parking,30084,2020-08-31,Owner,No,0
PROP04428,Kolkata,Rajarhat,Villa,3,2031,15900000,7828.66,0,4,0,Furnished,Under Construction,West,3,2,0,Parking|Lift|Power Backup|CCTV|Swimming Pool|Park|Security,52844,2022-12-15,Owner,No,1
PROP04429,Jaipur,Tonk Road,Independent House,3,1820,13400000,7362.64,0,1,2,Semi-Furnished,Ready to Move,South,3,2,2,CCTV|Clubhouse|Lift,35888,2023-08-02,Owner,Yes,1
PROP04430,Jaipur,Malviya Nagar,Apartment,1,803,3800000,4732.25,26,30,15,Unfurnished,Ready to Move,North-West,2,0,0,Power Backup|Lift|Security|Swimming Pool|CCTV,11466,2023-07-29,Owner,Yes,0
PROP04431,Bangalore,Koramangala,Apartment,3,543,6000000,11049.72,25,35,20,Unfurnished,Under Construction,South,3,2,1,Swimming Pool|CCTV|Clubhouse|Park|Lift|Power Backup,23595,2020-11-27,Agent,Yes,1
PROP04432,Mumbai,Borivali,Villa,2,1753,30800000,17569.88,0,8,5,Semi-Furnished,Ready to Move,East,3,0,0,Security|Gym|Power Backup|CCTV|Clubhouse|Parking|Park,116181,2023-10-20,Builder,No,1
PROP04433,Lucknow,Mahanagar,Villa,2,2245,10000000,4454.34,0,7,15,Semi-Furnished,Ready to Move,South-East,3,0,0,Security|Clubhouse|Gym|Swimming Pool|Lift|Power Backup|Park,20911,2020-11-08,Owner,Yes,1
PROP04434,Jaipur,C Scheme,Apartment,4,787,6500000,8259.21,27,35,10,Semi-Furnished,Ready to Move,South-East,5,2,2,Gym|Power Backup|Park|CCTV|Swimming Pool|Clubhouse|Security|Lift|Parking,21981,2021-07-07,Agent,No,0
PROP04435,Delhi,Noida Ext,Villa,2,2089,39000000,18669.22,0,4,2,Furnished,Ready to Move,East,2,1,0,Security|Lift|Swimming Pool|Park|Power Backup|Gym|Parking,151699,2021-01-17,Agent,No,1
PROP04436,Chennai,OMR,Villa,3,2339,30600000,13082.51,0,9,1,Furnished,Under Construction,North-East,3,1,0,Lift|Park|Power Backup|Security,96858,2019-09-03,Owner,Yes,1
PROP04437,Mumbai,Thane,Independent House,1,2034,46200000,22713.86,0,4,0,Semi-Furnished,New Launch,South-East,2,0,2,Swimming Pool|Clubhouse|Power Backup|Park,109723,2023-08-15,Owner,Yes,0
PROP04438,Kolkata,Park Street,Independent House,3,1745,10300000,5902.58,0,2,2,Unfurnished,New Launch,South,3,2,0,Parking|CCTV|Security|Power Backup|Park|Gym|Clubhouse,38009,2021-11-24,Owner,No,1
PROP04439,Ahmedabad,Prahlad Nagar,Penthouse,4,2731,16700000,6114.98,4,10,10,Unfurnished,Ready to Move,East,4,3,2,Swimming Pool|Parking,33725,2019-05-10,Agent,No,1
PROP04440,Lucknow,Mahanagar,Villa,3,2300,12500000,5434.78,0,9,10,Furnished,Ready to Move,South,4,0,0,Parking|CCTV|Gym|Clubhouse|Lift|Swimming Pool,33100,2019-01-24,Owner,Yes,1
PROP04441,Kolkata,New Town,Row House,3,1328,7900000,5948.8,0,9,10,Semi-Furnished,Under Construction,West,3,1,1,Park|Gym|Lift|CCTV|Clubhouse|Security|Power Backup|Parking,28965,2022-04-24,Owner,No,0
PROP04442,Bangalore,Electronic City,Row House,3,1644,15500000,9428.22,0,8,15,Furnished,Ready to Move,North-West,3,2,0,Security|Lift|Gym|Power Backup|Swimming Pool|Clubhouse,54386,2021-04-19,Agent,No,1
PROP04443,Delhi,Noida Ext,Apartment,1,1010,15300000,15148.51,4,9,1,Unfurnished,Ready to Move,North-West,1,1,1,Swimming Pool|Power Backup|Park|Security|Parking|Lift|CCTV,40702,2019-08-15,Builder,Yes,1
PROP04444,Jaipur,Vaishali Nagar,Apartment,2,1036,6800000,6563.71,6,7,1,Unfurnished,Under Construction,East,3,0,0,Clubhouse|Lift|Power Backup|Swimming Pool,21000,2023-03-23,Owner,No,1
PROP04445,Ahmedabad,Maninagar,Apartment,1,512,3200000,6250.0,11,11,15,Unfurnished,Under Construction,North-West,2,1,1,CCTV|Power Backup|Lift|Gym|Swimming Pool|Security|Clubhouse|Parking,8722,2021-08-20,Agent,No,1
PROP04446,Hyderabad,Kondapur,Villa,4,2047,19400000,9477.28,0,6,0,Semi-Furnished,Ready to Move,South-East,5,3,0,Parking|Clubhouse|Swimming Pool|Power Backup|CCTV,42489,2019-08-28,Agent,Yes,0
PROP04447,Hyderabad,Hitech City,Row House,2,1424,11000000,7724.72,0,2,20,Furnished,New Launch,South,2,2,0,Security|Lift|CCTV|Clubhouse,24211,2019-11-26,Owner,Yes,1
PROP04448,Delhi,Vasant Kunj,Apartment,1,919,10100000,10990.21,5,6,15,Unfurnished,Under Construction,South,1,0,0,Lift|CCTV,29405,2021-10-08,Builder,Yes,1
PROP04449,Pune,Kothrud,Villa,3,2296,19200000,8362.37,0,0,2,Unfurnished,New Launch,South,3,3,0,Swimming Pool|Security|CCTV|Park|Parking|Power Backup|Gym|Clubhouse|Lift,63444,2019-05-12,Builder,No,1
PROP04450,Pune,Hadapsar,Apartment,5,1199,13900000,11592.99,16,22,2,Furnished,New Launch,East,5,2,1,Power Backup|Swimming Pool,46878,2023-03-10,Builder,Yes,1
PROP04451,Mumbai,Powai,Apartment,2,801,12200000,15230.96,8,18,1,Semi-Furnished,Ready to Move,North,3,2,1,Clubhouse|Lift|Swimming Pool|Park|CCTV|Security|Gym,28210,2020-12-01,Builder,Yes,1
PROP04452,Bangalore,Hebbal,Penthouse,3,2700,50500000,18703.7,3,5,1,Furnished,Ready to Move,South-East,4,0,2,Gym|Power Backup|Swimming Pool,124247,2021-10-09,Builder,No,1
PROP04453,Bangalore,Indiranagar,Apartment,1,1129,14800000,13108.95,20,22,2,Furnished,Under Construction,South-East,1,0,1,CCTV|Lift|Gym|Security|Park|Clubhouse|Power Backup|Swimming Pool,57391,2023-08-08,Owner,No,1
PROP04454,Kolkata,Rajarhat,Villa,3,2259,16300000,7215.58,0,1,1,Unfurnished,Under Construction,West,3,2,1,Clubhouse|Power Backup|Park|CCTV|Swimming Pool|Parking|Gym,54938,2019-06-05,Agent,No,0
PROP04455,Lucknow,Indira Nagar,Villa,5,2453,13000000,5299.63,0,3,2,Furnished,Ready to Move,North,5,0,2,Swimming Pool|Park|Gym,50198,2021-02-16,Builder,No,1
PROP04456,Kolkata,Behala,Villa,3,2257,15500000,6867.52,0,7,15,Unfurnished,Ready to Move,South,3,0,0,Park|Power Backup|Gym|CCTV|Parking|Swimming Pool|Lift,36837,2022-04-20,Agent,Yes,1
PROP04457,Jaipur,C Scheme,Villa,2,1968,16400000,8333.33,0,0,5,Semi-Furnished,Under Construction,North-East,3,0,0,Clubhouse|Lift|Park|CCTV|Gym,40230,2021-07-03,Owner,Yes,0
PROP04458,Mumbai,Navi Mumbai,Studio,1,300,6600000,22000.0,19,22,15,Semi-Furnished,Ready to Move,South,2,0,0,Parking|Power Backup|Swimming Pool|Lift|Security|Gym|CCTV,22296,2019-06-10,Agent,Yes,0
PROP04459,Pune,Hinjewadi,Apartment,4,589,6400000,10865.87,4,9,1,Unfurnished,Under Construction,North-West,4,1,0,Lift|Park|Swimming Pool|CCTV|Power Backup,22721,2022-05-08,Agent,No,1
PROP04460,Delhi,Rohini,Villa,2,2332,27200000,11663.81,0,5,10,Semi-Furnished,Under Construction,South-East,3,2,0,Lift|Security|Clubhouse|Gym|Swimming Pool|CCTV|Parking,76700,2019-11-12,Agent,Yes,0
PROP04461,Pune,Baner,Studio,1,637,7100000,11146.0,15,22,10,Furnished,Ready to Move,West,1,0,1,Gym|Power Backup|Clubhouse|Parking|CCTV|Park|Lift|Swimming Pool|Security,14372,2021-12-21,Owner,No,0
PROP04462,Ahmedabad,Thaltej,Studio,1,769,8200000,10663.2,11,14,2,Semi-Furnished,Ready to Move,North,1,1,0,Power Backup|Parking|Park|Lift|Security|CCTV|Gym|Swimming Pool,26145,2021-11-06,Owner,Yes,0
PROP04463,Delhi,Dwarka,Penthouse,2,2968,53300000,17958.22,14,24,5,Semi-Furnished,Ready to Move,West,3,1,2,Parking|Power Backup|Security|Swimming Pool|Park|Gym,191330,2020-09-30,Agent,No,1
PROP04464,Delhi,Saket,Studio,1,632,7800000,12341.77,9,18,5,Semi-Furnished,New Launch,South,1,0,0,Parking|Swimming Pool|CCTV|Clubhouse|Lift,23106,2020-07-19,Owner,No,1
PROP04465,Kolkata,Alipore,Independent House,1,1683,9100000,5407.01,0,6,15,Furnished,Ready to Move,South,2,0,0,Parking|Lift|Clubhouse|CCTV|Park|Gym|Power Backup|Swimming Pool,18360,2023-06-21,Builder,Yes,1
PROP04466,Kolkata,Park Street,Apartment,3,668,5700000,8532.93,21,26,5,Semi-Furnished,Ready to Move,South,4,1,0,Park|Lift|Security,11637,2021-07-19,Builder,No,0
PROP04467,Ahmedabad,Prahlad Nagar,Apartment,4,1070,8400000,7850.47,18,20,10,Unfurnished,Ready to Move,North,4,3,2,Park|Power Backup|Clubhouse|Lift,28076,2021-05-10,Owner,No,1
PROP04468,Delhi,Gurgaon,Independent House,2,1883,27600000,14657.46,0,10,2,Semi-Furnished,Ready to Move,South,3,0,2,Parking|Power Backup|Clubhouse|Security|Lift|Swimming Pool,85692,2022-06-17,Builder,No,1
PROP04469,Bangalore,Electronic City,Apartment,5,921,8600000,9337.68,27,28,20,Unfurnished,Ready to Move,South-East,5,3,0,Park|Power Backup|Swimming Pool|Security|Parking|Clubhouse,18431,2020-12-22,Builder,Yes,0
PROP04470,Delhi,Dwarka,Apartment,3,977,17600000,18014.33,2,2,0,Furnished,Ready to Move,West,3,2,2,Power Backup|CCTV|Security|Gym|Park|Swimming Pool|Clubhouse|Parking,54933,2019-11-08,Agent,No,0
PROP04471,Hyderabad,Banjara Hills,Apartment,1,964,8800000,9128.63,11,12,0,Semi-Furnished,New Launch,South,2,0,2,Park|Swimming Pool|Parking|Power Backup|Clubhouse|Security|Gym|Lift,27647,2020-12-22,Agent,No,1
PROP04472,Bangalore,Electronic City,Apartment,2,1156,16200000,14013.84,1,2,5,Furnished,Ready to Move,North,2,1,2,Clubhouse|Gym|Lift|Parking,61201,2022-12-29,Agent,No,1
PROP04473,Chennai,Porur,Apartment,2,1158,6900000,5958.55,9,16,20,Unfurnished,New Launch,North-West,3,1,0,Park|Lift|Gym|Clubhouse,22893,2022-11-03,Builder,No,0
PROP04474,Hyderabad,Banjara Hills,Apartment,3,1008,7900000,7837.3,21,31,0,Unfurnished,Ready to Move,West,4,2,0,Power Backup|Parking|Clubhouse|CCTV|Gym|Swimming Pool,28405,2020-11-12,Builder,Yes,1
PROP04475,Hyderabad,Madhapur,Apartment,5,1069,10800000,10102.9,26,34,15,Furnished,Ready to Move,West,5,2,0,Park|Swimming Pool|Security|Gym|Clubhouse|CCTV|Lift,37653,2022-06-02,Builder,No,0
PROP04476,Delhi,Vasant Kunj,Villa,3,2302,33600000,14596.0,0,0,0,Semi-Furnished,Ready to Move,South,3,2,0,Gym|Swimming Pool|Clubhouse|Security|Lift|CCTV|Park|Parking|Power Backup,83909,2020-02-16,Owner,No,1
PROP04477,Bangalore,Electronic City,Independent House,3,1707,21500000,12595.2,0,1,2,Semi-Furnished,Under Construction,South,3,3,2,Lift|Power Backup|CCTV|Security|Gym,72919,2022-04-16,Owner,No,1
PROP04478,Ahmedabad,Vastrapur,Apartment,2,1051,8400000,7992.39,15,20,20,Furnished,New Launch,North,2,1,1,Gym|Swimming Pool|Security|Clubhouse,26006,2020-11-20,Owner,No,1
PROP04479,Lucknow,Gomti Nagar,Apartment,2,621,3800000,6119.16,9,15,2,Unfurnished,New Launch,North-East,2,0,0,Swimming Pool|Park|Gym|CCTV|Security|Power Backup|Clubhouse,11335,2020-03-13,Builder,Yes,1
PROP04480,Hyderabad,Jubilee Hills,Row House,2,1810,14800000,8176.8,0,1,5,Semi-Furnished,New Launch,North-West,3,1,0,Clubhouse|Gym|Park|Swimming Pool|Lift|CCTV,34606,2019-03-24,Agent,No,1
PROP04481,Hyderabad,Jubilee Hills,Apartment,3,661,6000000,9077.16,19,28,2,Furnished,Ready to Move,North,3,1,2,Swimming Pool|Gym,22670,2023-10-30,Builder,Yes,1
PROP04482,Kolkata,Salt Lake,Apartment,3,957,6400000,6687.57,22,29,0,Semi-Furnished,Ready to Move,North,4,3,2,Park|CCTV|Gym,17771,2023-04-03,Owner,No,1
PROP04483,Chennai,Sholinganallur,Villa,2,2030,22000000,10837.44,0,8,2,Furnished,New Launch,South-East,2,0,1,Power Backup|CCTV|Security|Park|Clubhouse,61859,2022-11-10,Builder,Yes,0
PROP04484,Chennai,Adyar,Apartment,1,1010,11000000,10891.09,25,32,0,Semi-Furnished,New Launch,North,2,1,1,Park|Power Backup|Swimming Pool|CCTV,41710,2021-08-02,Agent,No,0
PROP04485,Lucknow,Hazratganj,Apartment,1,893,7000000,7838.75,23,32,1,Unfurnished,Ready to Move,South,1,0,2,CCTV|Security|Power Backup|Clubhouse|Parking|Swimming Pool,22287,2021-05-20,Builder,No,0
PROP04486,Pune,Kothrud,Penthouse,5,2481,30100000,12132.2,15,16,0,Unfurnished,New Launch,North,5,3,2,Lift|Swimming Pool|Security|Parking|CCTV|Power Backup|Gym|Park,109801,2023-09-23,Owner,Yes,0
PROP04487,Hyderabad,Madhapur,Apartment,1,984,8100000,8231.71,26,27,10,Furnished,Under Construction,South,2,1,2,Swimming Pool|Gym|CCTV,31674,2020-02-11,Owner,No,0
PROP04488,Jaipur,C Scheme,Independent House,2,1684,15900000,9441.81,0,5,0,Furnished,Under Construction,West,2,0,0,CCTV|Clubhouse|Lift,36067,2023-07-11,Agent,No,0
PROP04489,Chennai,Adyar,Apartment,4,1076,10100000,9386.62,16,21,10,Semi-Furnished,New Launch,South-East,4,2,0,Lift|Security|Power Backup|Park|Clubhouse|CCTV|Gym,31342,2019-12-11,Owner,No,1
PROP04490,Jaipur,Malviya Nagar,Apartment,3,900,4400000,4888.89,4,13,5,Unfurnished,Ready to Move,North-East,4,3,2,Parking|Security|Clubhouse|Lift|Power Backup,17564,2022-03-22,Builder,No,1
PROP04491,Delhi,Rohini,Apartment,2,979,15100000,15423.9,27,27,0,Semi-Furnished,New Launch,South,3,2,2,Swimming Pool|Lift|Parking|Clubhouse|CCTV,46233,2019-05-03,Builder,Yes,1
PROP04492,Lucknow,Mahanagar,Apartment,1,708,4000000,5649.72,29,37,15,Furnished,New Launch,North,1,0,2,CCTV|Swimming Pool|Park|Gym|Power Backup,10758,2019-12-01,Builder,Yes,1
PROP04493,Delhi,Karol Bagh,Studio,1,300,5600000,18666.67,30,38,2,Semi-Furnished,Ready to Move,East,2,0,1,Parking|Swimming Pool|Park|Security|Clubhouse|Power Backup|Lift|Gym|CCTV,11309,2019-12-10,Owner,Yes,0
PROP04494,Hyderabad,Jubilee Hills,Apartment,3,808,6200000,7673.27,7,15,2,Semi-Furnished,Under Construction,East,4,0,1,Park|Parking|CCTV|Gym|Power Backup|Swimming Pool|Clubhouse|Lift,20636,2020-07-02,Agent,Yes,1
PROP04495,Jaipur,Jagatpura,Studio,1,571,2500000,4378.28,10,14,20,Unfurnished,Ready to Move,West,1,0,0,Swimming Pool|Parking|Gym|CCTV|Clubhouse|Security|Power Backup,5847,2023-08-12,Builder,Yes,1
PROP04496,Mumbai,Worli,Villa,1,2535,62800000,24773.18,0,2,0,Semi-Furnished,Under Construction,East,2,0,2,Security|Swimming Pool|Park,141903,2020-02-15,Agent,Yes,1
PROP04497,Jaipur,Vaishali Nagar,Apartment,2,738,5800000,7859.08,28,38,5,Semi-Furnished,Ready to Move,North-West,3,1,0,Swimming Pool|Gym|Lift|Clubhouse|Parking,19478,2021-02-21,Builder,Yes,1
PROP04498,Pune,Viman Nagar,Penthouse,4,3015,29400000,9751.24,25,33,0,Unfurnished,Under Construction,North-East,4,1,0,Clubhouse|Parking|Swimming Pool|Security|Lift|Park|Gym,76913,2021-12-13,Agent,No,1
PROP04499,Delhi,Saket,Apartment,1,466,5700000,12231.76,4,13,15,Semi-Furnished,New Launch,North,2,1,2,Power Backup|Parking|Park|Lift|Gym,14229,2022-08-28,Builder,No,0
PROP04500,Lucknow,Aliganj,Studio,1,300,1800000,6000.0,13,15,5,Semi-Furnished,Ready to Move,North-East,1,0,2,Gym|Lift|Power Backup|Security|Park|Swimming Pool,7005,2020-07-05,Owner,No,1
PROP04501,Pune,Kothrud,Independent House,2,1608,13700000,8519.9,0,6,0,Unfurnished,New Launch,East,2,1,0,CCTV|Lift|Park|Gym|Power Backup|Swimming Pool|Parking|Clubhouse|Security,48495,2022-01-12,Agent,No,1
